# Best_alpha = -0.998000 Best_beta = -0.998000 Best_Energy = -0.998000 index of best_ vals = 2
mean(E_l), std(E_l), Var(E_l), alpha, beta
2.802134, 0.000000, 0.000000, 1.756000, 0.000000, 
2.753671, 0.000000, 0.000000, 1.757000, 0.000000, 
2.807240, 0.000000, 0.000000, 1.758000, 0.000000, 
3.179911, 0.000000, 0.000000, 1.759000, 0.000000, 
2.901598, 0.000000, 0.000000, 1.760000, 0.000000, 
2.791706, 0.000000, 0.000000, 1.761000, 0.000000, 
3.188626, 0.000000, 0.000000, 1.762000, 0.000000, 
2.848600, 0.000000, 0.000000, 1.763000, 0.000000, 
2.881598, 0.000000, 0.000000, 1.764000, 0.000000, 
2.947961, 0.000000, 0.000000, 1.765000, 0.000000, 
2.969220, 0.000000, 0.000000, 1.766000, 0.000000, 
3.025407, 0.000000, 0.000000, 1.767000, 0.000000, 
2.817552, 0.000000, 0.000000, 1.768000, 0.000000, 
2.927669, 0.000000, 0.000000, 1.769000, 0.000000, 
2.763088, 0.000000, 0.000000, 1.770000, 0.000000, 
2.620385, 0.000000, 0.000000, 1.771000, 0.000000, 
3.050151, 0.000000, 0.000000, 1.772000, 0.000000, 
2.790574, 0.000000, 0.000000, 1.773000, 0.000000, 
2.917539, 0.000000, 0.000000, 1.774000, 0.000000, 
3.126467, 0.000000, 0.000000, 1.775000, 0.000000, 
2.852411, 0.000000, 0.000000, 1.776000, 0.000000, 
3.011636, 0.000000, 0.000000, 1.777000, 0.000000, 
2.839419, 0.000000, 0.000000, 1.778000, 0.000000, 
2.864045, 0.000000, 0.000000, 1.779000, 0.000000, 
3.039701, 0.000000, 0.000000, 1.780000, 0.000000, 
2.713728, 0.000000, 0.000000, 1.781000, 0.000000, 
2.591383, 0.000000, 0.000000, 1.782000, 0.000000, 
2.780167, 0.000000, 0.000000, 1.783000, 0.000000, 
2.863189, 0.000000, 0.000000, 1.784000, 0.000000, 
2.851790, 0.000000, 0.000000, 1.785000, 0.000000, 
2.929671, 0.000000, 0.000000, 1.786000, 0.000000, 
2.734638, 0.000000, 0.000000, 1.787000, 0.000000, 
2.791415, 0.000000, 0.000000, 1.788000, 0.000000, 
2.916483, 0.000000, 0.000000, 1.789000, 0.000000, 
2.842855, 0.000000, 0.000000, 1.790000, 0.000000, 
3.068181, 0.000000, 0.000000, 1.791000, 0.000000, 
2.952484, 0.000000, 0.000000, 1.792000, 0.000000, 
2.866445, 0.000000, 0.000000, 1.793000, 0.000000, 
3.049145, 0.000000, 0.000000, 1.794000, 0.000000, 
2.946304, 0.000000, 0.000000, 1.795000, 0.000000, 
2.772472, 0.000000, 0.000000, 1.796000, 0.000000, 
3.207094, 0.000000, 0.000000, 1.797000, 0.000000, 
3.010995, 0.000000, 0.000000, 1.798000, 0.000000, 
2.883842, 0.000000, 0.000000, 1.799000, 0.000000, 
3.150722, 0.000000, 0.000000, 1.800000, 0.000000, 
2.789121, 0.000000, 0.000000, 1.801000, 0.000000, 
2.923154, 0.000000, 0.000000, 1.802000, 0.000000, 
2.967254, 0.000000, 0.000000, 1.803000, 0.000000, 
2.822876, 0.000000, 0.000000, 1.804000, 0.000000, 
2.810289, 0.000000, 0.000000, 1.805000, 0.000000, 
2.951642, 0.000000, 0.000000, 1.806000, 0.000000, 
3.129724, 0.000000, 0.000000, 1.807000, 0.000000, 
2.919295, 0.000000, 0.000000, 1.808000, 0.000000, 
2.841914, 0.000000, 0.000000, 1.809000, 0.000000, 
2.870531, 0.000000, 0.000000, 1.810000, 0.000000, 
2.858743, 0.000000, 0.000000, 1.811000, 0.000000, 
2.826918, 0.000000, 0.000000, 1.812000, 0.000000, 
3.114696, 0.000000, 0.000000, 1.813000, 0.000000, 
3.206620, 0.000000, 0.000000, 1.814000, 0.000000, 
3.014331, 0.000000, 0.000000, 1.815000, 0.000000, 
2.844579, 0.000000, 0.000000, 1.816000, 0.000000, 
2.992663, 0.000000, 0.000000, 1.817000, 0.000000, 
3.169586, 0.000000, 0.000000, 1.818000, 0.000000, 
3.049938, 0.000000, 0.000000, 1.819000, 0.000000, 
2.762727, 0.000000, 0.000000, 1.820000, 0.000000, 
3.037619, 0.000000, 0.000000, 1.821000, 0.000000, 
2.925531, 0.000000, 0.000000, 1.822000, 0.000000, 
2.848799, 0.000000, 0.000000, 1.823000, 0.000000, 
3.217945, 0.000000, 0.000000, 1.824000, 0.000000, 
3.068847, 0.000000, 0.000000, 1.825000, 0.000000, 
2.739050, 0.000000, 0.000000, 1.826000, 0.000000, 
2.645179, 0.000000, 0.000000, 1.827000, 0.000000, 
3.192074, 0.000000, 0.000000, 1.828000, 0.000000, 
2.814159, 0.000000, 0.000000, 1.829000, 0.000000, 
3.076633, 0.000000, 0.000000, 1.830000, 0.000000, 
3.072000, 0.000000, 0.000000, 1.831000, 0.000000, 
3.047762, 0.000000, 0.000000, 1.832000, 0.000000, 
2.948299, 0.000000, 0.000000, 1.833000, 0.000000, 
2.946208, 0.000000, 0.000000, 1.834000, 0.000000, 
3.067421, 0.000000, 0.000000, 1.835000, 0.000000, 
3.313603, 0.000000, 0.000000, 1.836000, 0.000000, 
3.052050, 0.000000, 0.000000, 1.837000, 0.000000, 
2.858378, 0.000000, 0.000000, 1.838000, 0.000000, 
2.744129, 0.000000, 0.000000, 1.839000, 0.000000, 
2.982142, 0.000000, 0.000000, 1.840000, 0.000000, 
3.244632, 0.000000, 0.000000, 1.841000, 0.000000, 
2.813936, 0.000000, 0.000000, 1.842000, 0.000000, 
3.136753, 0.000000, 0.000000, 1.843000, 0.000000, 
2.887000, 0.000000, 0.000000, 1.844000, 0.000000, 
2.982154, 0.000000, 0.000000, 1.845000, 0.000000, 
3.256518, 0.000000, 0.000000, 1.846000, 0.000000, 
2.786973, 0.000000, 0.000000, 1.847000, 0.000000, 
2.957738, 0.000000, 0.000000, 1.848000, 0.000000, 
2.753632, 0.000000, 0.000000, 1.849000, 0.000000, 
2.954509, 0.000000, 0.000000, 1.850000, 0.000000, 
3.227923, 0.000000, 0.000000, 1.851000, 0.000000, 
2.811982, 0.000000, 0.000000, 1.852000, 0.000000, 
2.953115, 0.000000, 0.000000, 1.853000, 0.000000, 
3.028453, 0.000000, 0.000000, 1.854000, 0.000000, 
2.990121, 0.000000, 0.000000, 1.855000, 0.000000, 
2.959216, 0.000000, 0.000000, 1.856000, 0.000000, 
2.616030, 0.000000, 0.000000, 1.857000, 0.000000, 
3.281958, 0.000000, 0.000000, 1.858000, 0.000000, 
2.959076, 0.000000, 0.000000, 1.859000, 0.000000, 
3.046190, 0.000000, 0.000000, 1.860000, 0.000000, 
3.115676, 0.000000, 0.000000, 1.861000, 0.000000, 
2.853933, 0.000000, 0.000000, 1.862000, 0.000000, 
3.005054, 0.000000, 0.000000, 1.863000, 0.000000, 
2.529218, 0.000000, 0.000000, 1.864000, 0.000000, 
2.953413, 0.000000, 0.000000, 1.865000, 0.000000, 
2.913390, 0.000000, 0.000000, 1.866000, 0.000000, 
2.911741, 0.000000, 0.000000, 1.867000, 0.000000, 
3.042777, 0.000000, 0.000000, 1.868000, 0.000000, 
3.168467, 0.000000, 0.000000, 1.869000, 0.000000, 
3.116802, 0.000000, 0.000000, 1.870000, 0.000000, 
2.922391, 0.000000, 0.000000, 1.871000, 0.000000, 
2.906839, 0.000000, 0.000000, 1.872000, 0.000000, 
3.229859, 0.000000, 0.000000, 1.873000, 0.000000, 
3.279601, 0.000000, 0.000000, 1.874000, 0.000000, 
3.090930, 0.000000, 0.000000, 1.875000, 0.000000, 
2.800481, 0.000000, 0.000000, 1.876000, 0.000000, 
2.894902, 0.000000, 0.000000, 1.877000, 0.000000, 
2.892994, 0.000000, 0.000000, 1.878000, 0.000000, 
2.947978, 0.000000, 0.000000, 1.879000, 0.000000, 
3.162613, 0.000000, 0.000000, 1.880000, 0.000000, 
2.888744, 0.000000, 0.000000, 1.881000, 0.000000, 
2.866271, 0.000000, 0.000000, 1.882000, 0.000000, 
2.969043, 0.000000, 0.000000, 1.883000, 0.000000, 
2.988581, 0.000000, 0.000000, 1.884000, 0.000000, 
2.967984, 0.000000, 0.000000, 1.885000, 0.000000, 
2.852028, 0.000000, 0.000000, 1.886000, 0.000000, 
2.909928, 0.000000, 0.000000, 1.887000, 0.000000, 
3.106111, 0.000000, 0.000000, 1.888000, 0.000000, 
2.727480, 0.000000, 0.000000, 1.889000, 0.000000, 
2.850985, 0.000000, 0.000000, 1.890000, 0.000000, 
2.775740, 0.000000, 0.000000, 1.891000, 0.000000, 
2.895407, 0.000000, 0.000000, 1.892000, 0.000000, 
3.003920, 0.000000, 0.000000, 1.893000, 0.000000, 
2.942916, 0.000000, 0.000000, 1.894000, 0.000000, 
3.088171, 0.000000, 0.000000, 1.895000, 0.000000, 
2.896577, 0.000000, 0.000000, 1.896000, 0.000000, 
2.836528, 0.000000, 0.000000, 1.897000, 0.000000, 
3.060608, 0.000000, 0.000000, 1.898000, 0.000000, 
3.097416, 0.000000, 0.000000, 1.899000, 0.000000, 
2.987420, 0.000000, 0.000000, 1.900000, 0.000000, 
2.466288, 0.000000, 0.000000, 1.901000, 0.000000, 
2.741927, 0.000000, 0.000000, 1.902000, 0.000000, 
2.821697, 0.000000, 0.000000, 1.903000, 0.000000, 
2.892047, 0.000000, 0.000000, 1.904000, 0.000000, 
3.062449, 0.000000, 0.000000, 1.905000, 0.000000, 
2.924059, 0.000000, 0.000000, 1.906000, 0.000000, 
3.079635, 0.000000, 0.000000, 1.907000, 0.000000, 
2.914181, 0.000000, 0.000000, 1.908000, 0.000000, 
2.932784, 0.000000, 0.000000, 1.909000, 0.000000, 
2.879709, 0.000000, 0.000000, 1.910000, 0.000000, 
3.228360, 0.000000, 0.000000, 1.911000, 0.000000, 
3.020089, 0.000000, 0.000000, 1.912000, 0.000000, 
2.894703, 0.000000, 0.000000, 1.913000, 0.000000, 
2.986902, 0.000000, 0.000000, 1.914000, 0.000000, 
3.085572, 0.000000, 0.000000, 1.915000, 0.000000, 
2.875976, 0.000000, 0.000000, 1.916000, 0.000000, 
3.145237, 0.000000, 0.000000, 1.917000, 0.000000, 
3.205684, 0.000000, 0.000000, 1.918000, 0.000000, 
3.300430, 0.000000, 0.000000, 1.919000, 0.000000, 
3.141821, 0.000000, 0.000000, 1.920000, 0.000000, 
3.014107, 0.000000, 0.000000, 1.921000, 0.000000, 
3.276114, 0.000000, 0.000000, 1.922000, 0.000000, 
2.869135, 0.000000, 0.000000, 1.923000, 0.000000, 
3.163386, 0.000000, 0.000000, 1.924000, 0.000000, 
3.252810, 0.000000, 0.000000, 1.925000, 0.000000, 
3.164786, 0.000000, 0.000000, 1.926000, 0.000000, 
3.105256, 0.000000, 0.000000, 1.927000, 0.000000, 
2.871707, 0.000000, 0.000000, 1.928000, 0.000000, 
3.113773, 0.000000, 0.000000, 1.929000, 0.000000, 
3.027376, 0.000000, 0.000000, 1.930000, 0.000000, 
3.102725, 0.000000, 0.000000, 1.931000, 0.000000, 
3.173199, 0.000000, 0.000000, 1.932000, 0.000000, 
3.023150, 0.000000, 0.000000, 1.933000, 0.000000, 
3.088026, 0.000000, 0.000000, 1.934000, 0.000000, 
3.214039, 0.000000, 0.000000, 1.935000, 0.000000, 
2.907149, 0.000000, 0.000000, 1.936000, 0.000000, 
3.242029, 0.000000, 0.000000, 1.937000, 0.000000, 
3.096606, 0.000000, 0.000000, 1.938000, 0.000000, 
2.988288, 0.000000, 0.000000, 1.939000, 0.000000, 
3.259769, 0.000000, 0.000000, 1.940000, 0.000000, 
3.320694, 0.000000, 0.000000, 1.941000, 0.000000, 
2.846415, 0.000000, 0.000000, 1.942000, 0.000000, 
3.195005, 0.000000, 0.000000, 1.943000, 0.000000, 
3.073463, 0.000000, 0.000000, 1.944000, 0.000000, 
3.110185, 0.000000, 0.000000, 1.945000, 0.000000, 
3.216976, 0.000000, 0.000000, 1.946000, 0.000000, 
3.269433, 0.000000, 0.000000, 1.947000, 0.000000, 
2.857927, 0.000000, 0.000000, 1.948000, 0.000000, 
3.090610, 0.000000, 0.000000, 1.949000, 0.000000, 
3.512744, 0.000000, 0.000000, 1.950000, 0.000000, 
3.100521, 0.000000, 0.000000, 1.951000, 0.000000, 
3.203210, 0.000000, 0.000000, 1.952000, 0.000000, 
3.112643, 0.000000, 0.000000, 1.953000, 0.000000, 
3.234029, 0.000000, 0.000000, 1.954000, 0.000000, 
3.219929, 0.000000, 0.000000, 1.955000, 0.000000, 
3.192340, 0.000000, 0.000000, 1.956000, 0.000000, 
3.235607, 0.000000, 0.000000, 1.957000, 0.000000, 
3.016156, 0.000000, 0.000000, 1.958000, 0.000000, 
3.103239, 0.000000, 0.000000, 1.959000, 0.000000, 
3.300474, 0.000000, 0.000000, 1.960000, 0.000000, 
3.296872, 0.000000, 0.000000, 1.961000, 0.000000, 
3.107294, 0.000000, 0.000000, 1.962000, 0.000000, 
2.783768, 0.000000, 0.000000, 1.963000, 0.000000, 
3.072501, 0.000000, 0.000000, 1.964000, 0.000000, 
3.375317, 0.000000, 0.000000, 1.965000, 0.000000, 
3.145654, 0.000000, 0.000000, 1.966000, 0.000000, 
3.140404, 0.000000, 0.000000, 1.967000, 0.000000, 
3.202361, 0.000000, 0.000000, 1.968000, 0.000000, 
3.469515, 0.000000, 0.000000, 1.969000, 0.000000, 
3.257411, 0.000000, 0.000000, 1.970000, 0.000000, 
2.861248, 0.000000, 0.000000, 1.971000, 0.000000, 
3.281354, 0.000000, 0.000000, 1.972000, 0.000000, 
3.306127, 0.000000, 0.000000, 1.973000, 0.000000, 
3.174382, 0.000000, 0.000000, 1.974000, 0.000000, 
2.964178, 0.000000, 0.000000, 1.975000, 0.000000, 
3.267783, 0.000000, 0.000000, 1.976000, 0.000000, 
3.052601, 0.000000, 0.000000, 1.977000, 0.000000, 
2.597920, 0.000000, 0.000000, 1.978000, 0.000000, 
2.839858, 0.000000, 0.000000, 1.979000, 0.000000, 
2.867432, 0.000000, 0.000000, 1.980000, 0.000000, 
3.371397, 0.000000, 0.000000, 1.981000, 0.000000, 
3.205227, 0.000000, 0.000000, 1.982000, 0.000000, 
3.089892, 0.000000, 0.000000, 1.983000, 0.000000, 
3.218655, 0.000000, 0.000000, 1.984000, 0.000000, 
3.155606, 0.000000, 0.000000, 1.985000, 0.000000, 
3.215152, 0.000000, 0.000000, 1.986000, 0.000000, 
3.312189, 0.000000, 0.000000, 1.987000, 0.000000, 
2.964015, 0.000000, 0.000000, 1.988000, 0.000000, 
3.249693, 0.000000, 0.000000, 1.989000, 0.000000, 
2.663573, 0.000000, 0.000000, 1.990000, 0.000000, 
3.394791, 0.000000, 0.000000, 1.991000, 0.000000, 
3.219776, 0.000000, 0.000000, 1.992000, 0.000000, 
3.215743, 0.000000, 0.000000, 1.993000, 0.000000, 
3.262104, 0.000000, 0.000000, 1.994000, 0.000000, 
3.447148, 0.000000, 0.000000, 1.995000, 0.000000, 
3.356022, 0.000000, 0.000000, 1.996000, 0.000000, 
2.848942, 0.000000, 0.000000, 1.997000, 0.000000, 
3.342220, 0.000000, 0.000000, 1.998000, 0.000000, 
3.241770, 0.000000, 0.000000, 1.999000, 0.000000, 
3.217835, 0.000000, 0.000000, 2.000000, 0.000000, 
2.853226, 0.000000, 0.000000, 2.001000, 0.000000, 
3.122267, 0.000000, 0.000000, 2.002000, 0.000000, 
3.045942, 0.000000, 0.000000, 2.003000, 0.000000, 
2.767704, 0.000000, 0.000000, 2.004000, 0.000000, 
3.274115, 0.000000, 0.000000, 2.005000, 0.000000, 
3.157410, 0.000000, 0.000000, 2.006000, 0.000000, 
3.169665, 0.000000, 0.000000, 2.007000, 0.000000, 
3.362794, 0.000000, 0.000000, 2.008000, 0.000000, 
3.005049, 0.000000, 0.000000, 2.009000, 0.000000, 
3.089279, 0.000000, 0.000000, 2.010000, 0.000000, 
3.347214, 0.000000, 0.000000, 2.011000, 0.000000, 
3.048439, 0.000000, 0.000000, 2.012000, 0.000000, 
3.408636, 0.000000, 0.000000, 2.013000, 0.000000, 
3.264016, 0.000000, 0.000000, 2.014000, 0.000000, 
3.064079, 0.000000, 0.000000, 2.015000, 0.000000, 
2.671919, 0.000000, 0.000000, 2.016000, 0.000000, 
3.239639, 0.000000, 0.000000, 2.017000, 0.000000, 
2.467218, 0.000000, 0.000000, 2.018000, 0.000000, 
3.068706, 0.000000, 0.000000, 2.019000, 0.000000, 
3.328487, 0.000000, 0.000000, 2.020000, 0.000000, 
3.484130, 0.000000, 0.000000, 2.021000, 0.000000, 
3.205602, 0.000000, 0.000000, 2.022000, 0.000000, 
3.197030, 0.000000, 0.000000, 2.023000, 0.000000, 
3.173633, 0.000000, 0.000000, 2.024000, 0.000000, 
3.439787, 0.000000, 0.000000, 2.025000, 0.000000, 
2.776699, 0.000000, 0.000000, 2.026000, 0.000000, 
3.045791, 0.000000, 0.000000, 2.027000, 0.000000, 
3.190810, 0.000000, 0.000000, 2.028000, 0.000000, 
3.272428, 0.000000, 0.000000, 2.029000, 0.000000, 
3.194805, 0.000000, 0.000000, 2.030000, 0.000000, 
3.408414, 0.000000, 0.000000, 2.031000, 0.000000, 
3.209148, 0.000000, 0.000000, 2.032000, 0.000000, 
3.146147, 0.000000, 0.000000, 2.033000, 0.000000, 
3.236208, 0.000000, 0.000000, 2.034000, 0.000000, 
2.896684, 0.000000, 0.000000, 2.035000, 0.000000, 
3.001678, 0.000000, 0.000000, 2.036000, 0.000000, 
3.432358, 0.000000, 0.000000, 2.037000, 0.000000, 
3.102138, 0.000000, 0.000000, 2.038000, 0.000000, 
3.443380, 0.000000, 0.000000, 2.039000, 0.000000, 
2.865063, 0.000000, 0.000000, 2.040000, 0.000000, 
3.335233, 0.000000, 0.000000, 2.041000, 0.000000, 
2.901959, 0.000000, 0.000000, 2.042000, 0.000000, 
3.198991, 0.000000, 0.000000, 2.043000, 0.000000, 
2.855747, 0.000000, 0.000000, 2.044000, 0.000000, 
3.230030, 0.000000, 0.000000, 2.045000, 0.000000, 
3.413233, 0.000000, 0.000000, 2.046000, 0.000000, 
3.224293, 0.000000, 0.000000, 2.047000, 0.000000, 
3.052201, 0.000000, 0.000000, 2.048000, 0.000000, 
3.267232, 0.000000, 0.000000, 2.049000, 0.000000, 
3.299612, 0.000000, 0.000000, 2.050000, 0.000000, 
3.393855, 0.000000, 0.000000, 2.051000, 0.000000, 
2.952229, 0.000000, 0.000000, 2.052000, 0.000000, 
3.402553, 0.000000, 0.000000, 2.053000, 0.000000, 
3.170939, 0.000000, 0.000000, 2.054000, 0.000000, 
3.365428, 0.000000, 0.000000, 2.055000, 0.000000, 
3.145957, 0.000000, 0.000000, 2.056000, 0.000000, 
3.523987, 0.000000, 0.000000, 2.057000, 0.000000, 
3.312296, 0.000000, 0.000000, 2.058000, 0.000000, 
3.388183, 0.000000, 0.000000, 2.059000, 0.000000, 
3.316075, 0.000000, 0.000000, 2.060000, 0.000000, 
3.168702, 0.000000, 0.000000, 2.061000, 0.000000, 
3.390545, 0.000000, 0.000000, 2.062000, 0.000000, 
3.284023, 0.000000, 0.000000, 2.063000, 0.000000, 
2.836805, 0.000000, 0.000000, 2.064000, 0.000000, 
3.092250, 0.000000, 0.000000, 2.065000, 0.000000, 
3.182572, 0.000000, 0.000000, 2.066000, 0.000000, 
3.271464, 0.000000, 0.000000, 2.067000, 0.000000, 
2.988081, 0.000000, 0.000000, 2.068000, 0.000000, 
3.054389, 0.000000, 0.000000, 2.069000, 0.000000, 
2.709655, 0.000000, 0.000000, 2.070000, 0.000000, 
3.096445, 0.000000, 0.000000, 2.071000, 0.000000, 
3.281717, 0.000000, 0.000000, 2.072000, 0.000000, 
2.703920, 0.000000, 0.000000, 2.073000, 0.000000, 
3.015171, 0.000000, 0.000000, 2.074000, 0.000000, 
3.582357, 0.000000, 0.000000, 2.075000, 0.000000, 
3.239972, 0.000000, 0.000000, 2.076000, 0.000000, 
3.464648, 0.000000, 0.000000, 2.077000, 0.000000, 
3.140210, 0.000000, 0.000000, 2.078000, 0.000000, 
3.279957, 0.000000, 0.000000, 2.079000, 0.000000, 
2.906614, 0.000000, 0.000000, 2.080000, 0.000000, 
3.275947, 0.000000, 0.000000, 2.081000, 0.000000, 
3.229959, 0.000000, 0.000000, 2.082000, 0.000000, 
3.287388, 0.000000, 0.000000, 2.083000, 0.000000, 
3.186201, 0.000000, 0.000000, 2.084000, 0.000000, 
3.319314, 0.000000, 0.000000, 2.085000, 0.000000, 
3.213527, 0.000000, 0.000000, 2.086000, 0.000000, 
3.034837, 0.000000, 0.000000, 2.087000, 0.000000, 
2.987390, 0.000000, 0.000000, 2.088000, 0.000000, 
3.294171, 0.000000, 0.000000, 2.089000, 0.000000, 
3.594898, 0.000000, 0.000000, 2.090000, 0.000000, 
3.146774, 0.000000, 0.000000, 2.091000, 0.000000, 
3.063603, 0.000000, 0.000000, 2.092000, 0.000000, 
3.193432, 0.000000, 0.000000, 2.093000, 0.000000, 
3.507783, 0.000000, 0.000000, 2.094000, 0.000000, 
3.517810, 0.000000, 0.000000, 2.095000, 0.000000, 
3.076805, 0.000000, 0.000000, 2.096000, 0.000000, 
2.700838, 0.000000, 0.000000, 2.097000, 0.000000, 
3.146908, 0.000000, 0.000000, 2.098000, 0.000000, 
3.521020, 0.000000, 0.000000, 2.099000, 0.000000, 
3.346789, 0.000000, 0.000000, 2.100000, 0.000000, 
3.040263, 0.000000, 0.000000, 2.101000, 0.000000, 
3.268710, 0.000000, 0.000000, 2.102000, 0.000000, 
2.603489, 0.000000, 0.000000, 2.103000, 0.000000, 
3.371917, 0.000000, 0.000000, 2.104000, 0.000000, 
3.275007, 0.000000, 0.000000, 2.105000, 0.000000, 
3.179818, 0.000000, 0.000000, 2.106000, 0.000000, 
3.374369, 0.000000, 0.000000, 2.107000, 0.000000, 
3.330566, 0.000000, 0.000000, 2.108000, 0.000000, 
3.277450, 0.000000, 0.000000, 2.109000, 0.000000, 
3.082046, 0.000000, 0.000000, 2.110000, 0.000000, 
3.468761, 0.000000, 0.000000, 2.111000, 0.000000, 
2.920760, 0.000000, 0.000000, 2.112000, 0.000000, 
3.448458, 0.000000, 0.000000, 2.113000, 0.000000, 
3.033620, 0.000000, 0.000000, 2.114000, 0.000000, 
3.093168, 0.000000, 0.000000, 2.115000, 0.000000, 
3.467334, 0.000000, 0.000000, 2.116000, 0.000000, 
3.260554, 0.000000, 0.000000, 2.117000, 0.000000, 
2.864063, 0.000000, 0.000000, 2.118000, 0.000000, 
2.984283, 0.000000, 0.000000, 2.119000, 0.000000, 
3.397560, 0.000000, 0.000000, 2.120000, 0.000000, 
3.612285, 0.000000, 0.000000, 2.121000, 0.000000, 
3.393973, 0.000000, 0.000000, 2.122000, 0.000000, 
3.645084, 0.000000, 0.000000, 2.123000, 0.000000, 
2.701308, 0.000000, 0.000000, 2.124000, 0.000000, 
2.901792, 0.000000, 0.000000, 2.125000, 0.000000, 
3.045203, 0.000000, 0.000000, 2.126000, 0.000000, 
3.216874, 0.000000, 0.000000, 2.127000, 0.000000, 
3.096922, 0.000000, 0.000000, 2.128000, 0.000000, 
3.427846, 0.000000, 0.000000, 2.129000, 0.000000, 
3.333730, 0.000000, 0.000000, 2.130000, 0.000000, 
3.488498, 0.000000, 0.000000, 2.131000, 0.000000, 
3.358999, 0.000000, 0.000000, 2.132000, 0.000000, 
3.192535, 0.000000, 0.000000, 2.133000, 0.000000, 
2.950418, 0.000000, 0.000000, 2.134000, 0.000000, 
2.702292, 0.000000, 0.000000, 2.135000, 0.000000, 
3.175942, 0.000000, 0.000000, 2.136000, 0.000000, 
3.517848, 0.000000, 0.000000, 2.137000, 0.000000, 
3.276169, 0.000000, 0.000000, 2.138000, 0.000000, 
3.161159, 0.000000, 0.000000, 2.139000, 0.000000, 
3.443001, 0.000000, 0.000000, 2.140000, 0.000000, 
2.984421, 0.000000, 0.000000, 2.141000, 0.000000, 
3.606353, 0.000000, 0.000000, 2.142000, 0.000000, 
3.524637, 0.000000, 0.000000, 2.143000, 0.000000, 
3.149297, 0.000000, 0.000000, 2.144000, 0.000000, 
3.384842, 0.000000, 0.000000, 2.145000, 0.000000, 
3.249556, 0.000000, 0.000000, 2.146000, 0.000000, 
3.004473, 0.000000, 0.000000, 2.147000, 0.000000, 
3.190107, 0.000000, 0.000000, 2.148000, 0.000000, 
3.160079, 0.000000, 0.000000, 2.149000, 0.000000, 
3.635617, 0.000000, 0.000000, 2.150000, 0.000000, 
3.531483, 0.000000, 0.000000, 2.151000, 0.000000, 
3.222609, 0.000000, 0.000000, 2.152000, 0.000000, 
2.854124, 0.000000, 0.000000, 2.153000, 0.000000, 
2.837064, 0.000000, 0.000000, 2.154000, 0.000000, 
3.240914, 0.000000, 0.000000, 2.155000, 0.000000, 
3.475206, 0.000000, 0.000000, 2.156000, 0.000000, 
3.518292, 0.000000, 0.000000, 2.157000, 0.000000, 
3.455863, 0.000000, 0.000000, 2.158000, 0.000000, 
3.301199, 0.000000, 0.000000, 2.159000, 0.000000, 
3.189272, 0.000000, 0.000000, 2.160000, 0.000000, 
3.352766, 0.000000, 0.000000, 2.161000, 0.000000, 
3.582896, 0.000000, 0.000000, 2.162000, 0.000000, 
3.398415, 0.000000, 0.000000, 2.163000, 0.000000, 
3.246923, 0.000000, 0.000000, 2.164000, 0.000000, 
3.602848, 0.000000, 0.000000, 2.165000, 0.000000, 
3.538273, 0.000000, 0.000000, 2.166000, 0.000000, 
3.129347, 0.000000, 0.000000, 2.167000, 0.000000, 
3.143798, 0.000000, 0.000000, 2.168000, 0.000000, 
3.060422, 0.000000, 0.000000, 2.169000, 0.000000, 
3.250296, 0.000000, 0.000000, 2.170000, 0.000000, 
3.602351, 0.000000, 0.000000, 2.171000, 0.000000, 
3.339924, 0.000000, 0.000000, 2.172000, 0.000000, 
3.376294, 0.000000, 0.000000, 2.173000, 0.000000, 
3.286091, 0.000000, 0.000000, 2.174000, 0.000000, 
3.144552, 0.000000, 0.000000, 2.175000, 0.000000, 
3.803855, 0.000000, 0.000000, 2.176000, 0.000000, 
3.342179, 0.000000, 0.000000, 2.177000, 0.000000, 
2.936716, 0.000000, 0.000000, 2.178000, 0.000000, 
3.243004, 0.000000, 0.000000, 2.179000, 0.000000, 
3.698944, 0.000000, 0.000000, 2.180000, 0.000000, 
2.955858, 0.000000, 0.000000, 2.181000, 0.000000, 
3.222751, 0.000000, 0.000000, 2.182000, 0.000000, 
3.202339, 0.000000, 0.000000, 2.183000, 0.000000, 
3.702740, 0.000000, 0.000000, 2.184000, 0.000000, 
3.077148, 0.000000, 0.000000, 2.185000, 0.000000, 
3.218998, 0.000000, 0.000000, 2.186000, 0.000000, 
3.499705, 0.000000, 0.000000, 2.187000, 0.000000, 
3.886659, 0.000000, 0.000000, 2.188000, 0.000000, 
3.051145, 0.000000, 0.000000, 2.189000, 0.000000, 
